date,entry_time,direction,entry,sl,tp,exit_price,result,position_size,pnl_usd,account_balance
2025-01-01,2025-01-01 14:00:00+00:00,long,3352.38,3339.3772799999997,3391.3881600000013,3339.3772799999997,loss,3.0762794246125997,-40.0,1960.0
2025-01-02,2025-01-02 14:00:00+00:00,short,3442.68,3470.2768099999994,3359.889570000001,3470.2768099999994,loss,1.4204540307376339,-39.2,1920.8
2025-01-03,2025-01-03 14:00:00+00:00,long,3485.47,3476.30022,3512.979339999999,3512.979339999999,win,4.1894134864741766,115.24799999999999,2036.048
2025-01-04,2025-01-04 14:00:00+00:00,long,3643.2,3639.37698,3654.6690599999993,3639.37698,loss,10.651516340485262,-40.72096,1995.32704
2025-01-05,2025-01-05 14:00:00+00:00,long,3615.79,3604.392,3649.9840000000004,3604.392,loss,3.501187997894325,-39.9065408,1955.4204992
2025-01-06,2025-01-06 14:00:00+00:00,short,3652.98,3658.20455,3637.3063500000003,3637.3063500000003,win,7.485507839718384,117.32522995199999,2072.745729152
2025-01-07,2025-01-07 14:00:00+00:00,long,3637.75,3631.51485,3656.45545,3631.51485,loss,6.648583367367291,-41.45491458304,2031.29081456896
2025-01-08,2025-01-08 14:00:00+00:00,long,3364.69,3353.0935499999996,3399.4793500000014,3353.0935499999996,loss,3.503297672251214,-40.6258162913792,1990.664998277581
2025-01-09,2025-01-09 14:00:00+00:00,long,3211.0,3207.789,3220.6329999999994,3220.6329999999994,win,12.399034557942786,119.43989989665486,2110.1048981742356
2025-01-10,2025-01-10 14:00:00+00:00,short,3247.51,3254.7314799999995,3225.8455600000025,3254.7314799999995,loss,5.843967990424278,-42.20209796348471,2067.9028002107507
2025-01-11,2025-01-11 14:00:00+00:00,long,3265.16,3261.59514,3275.8545799999997,3261.59514,loss,11.6015933316359,-41.358056004215015,2026.5447442065356
2025-01-12,2025-01-12 14:00:00+00:00,long,3267.51,3261.735,3284.8350000000005,3284.8350000000005,win,7.01833677647274,121.59268465239214,2148.1374288589277
2025-01-13,2025-01-13 14:00:00+00:00,long,3052.2,3034.00296,3106.79112,3034.00296,loss,2.3609745638399717,-42.96274857717856,2105.1746802817493
2025-01-14,2025-01-14 14:00:00+00:00,short,3201.59,3213.4302199999993,3166.0693400000027,3213.4302199999993,loss,3.555972237478532,-42.10349360563499,2063.0711866761144
2025-01-15,2025-01-15 14:00:00+00:00,long,3307.28,3292.2045,3352.5065000000013,3292.2045,loss,2.7369854222759615,-41.261423733522285,2021.8097629425922
2025-01-16,2025-01-16 14:00:00+00:00,long,3320.27,3314.682,3337.0340000000006,3314.682,loss,7.2362554149696585,-40.436195258851846,1981.3735676837405
2025-01-17,2025-01-17 14:00:00+00:00,short,3407.7,3413.8003899999994,3389.398830000001,3413.8003899999994,loss,6.495891468197503,-39.627471353674814,1941.7460963300657
2025-01-18,2025-01-18 14:00:00+00:00,long,3315.88,3309.95673,3333.649810000001,3309.95673,loss,6.556331540956231,-38.83492192660132,1902.9111744034644
2025-01-19,2025-01-19 14:00:00+00:00,long,3323.66,3255.36138,3528.55586,3410.9,session_close,0.5572326862251283,48.61297954628033,1951.5241539497447
