ts,symbol,side,entry,tp,sl,exit,result,pnl,balance
2024-01-19 07:30:00+00:00,ETH/USDT,BUY,2467.73,2535.89,2428.22,2428.22,SL,-5.48063113999088e-29,3.653754093327252e-29
2024-01-19 07:45:00+00:00,ETH/USDT,BUY,2465.48,2535.89,2428.22,2428.22,SL,-2.192252455996351e-29,1.4615016373309008e-29
2024-01-19 08:00:00+00:00,ETH/USDT,BUY,2462.99,2535.89,2428.22,2428.22,SL,-8.769009823985406e-30,5.8460065493236026e-30
2024-01-19 08:15:00+00:00,ETH/USDT,BUY,2462.66,2535.89,2428.22,2428.22,SL,-3.5076039295941614e-30,2.338402619729441e-30
2024-01-19 08:30:00+00:00,ETH/USDT,BUY,2464.3,2535.89,2428.22,2428.22,SL,-1.4030415718376647e-30,9.353610478917764e-31
2024-01-19 08:45:00+00:00,ETH/USDT,BUY,2473.82,2535.89,2428.22,2428.22,SL,-5.612166287350659e-31,3.741444191567105e-31
2024-01-19 09:00:00+00:00,ETH/USDT,BUY,2479.9,2535.89,2428.22,2428.22,SL,-2.2448665149402633e-31,1.496577676626842e-31
2024-01-19 09:15:00+00:00,ETH/USDT,BUY,2477.33,2535.89,2428.22,2428.22,SL,-8.979466059761051e-32,5.986310706507368e-32
2024-01-19 09:30:00+00:00,ETH/USDT,BUY,2477.43,2535.89,2428.22,2428.22,SL,-3.5917864239044206e-32,2.394524282602947e-32
2024-01-19 09:45:00+00:00,ETH/USDT,BUY,2482.73,2535.89,2428.22,2428.22,SL,-1.4367145695617684e-32,9.578097130411786e-33
2024-01-19 10:00:00+00:00,ETH/USDT,BUY,2489.28,2526.73,2428.22,2428.22,SL,-5.746858278247072e-33,3.831238852164714e-33
2024-01-19 10:15:00+00:00,ETH/USDT,BUY,2489.26,2526.73,2428.22,2428.22,SL,-2.2987433112988286e-33,1.5324955408658856e-33
2024-01-19 10:30:00+00:00,ETH/USDT,BUY,2486.03,2526.73,2428.22,2428.22,SL,-9.194973245195314e-34,6.129982163463542e-34
2024-01-19 10:45:00+00:00,ETH/USDT,BUY,2490.86,2526.73,2428.22,2428.22,SL,-3.677989298078125e-34,2.451992865385417e-34
2024-01-19 11:00:00+00:00,ETH/USDT,BUY,2489.41,2526.73,2428.22,2428.22,SL,-1.4711957192312504e-34,9.807971461541667e-35
2024-01-19 11:15:00+00:00,ETH/USDT,BUY,2490.2,2526.73,2428.22,2428.22,SL,-5.884782876925e-35,3.9231885846166675e-35
2024-01-19 11:30:00+00:00,ETH/USDT,BUY,2487.3,2526.73,2428.22,2428.22,SL,-2.3539131507700006e-35,1.569275433846667e-35
2024-01-19 11:45:00+00:00,ETH/USDT,BUY,2488.83,2526.73,2428.22,2428.22,SL,-9.415652603080002e-36,6.277101735386668e-36
2024-01-19 12:00:00+00:00,ETH/USDT,BUY,2485.46,2498.0,2428.22,2498.0,TP,8.251033098715751e-37,7.102205045258244e-36
2024-01-19 12:15:00+00:00,ETH/USDT,BUY,2483.48,2498.0,2428.22,2498.0,TP,1.1196961700016196e-36,8.221901215259863e-36
2024-01-19 12:30:00+00:00,ETH/USDT,BUY,2484.29,2498.0,2428.22,2498.0,TP,1.2062307721906122e-36,9.428131987450476e-36
2024-01-19 12:45:00+00:00,ETH/USDT,BUY,2485.9,2498.0,2428.22,2498.0,TP,1.186689289682552e-36,1.0614821277133028e-35
2024-01-19 13:00:00+00:00,ETH/USDT,BUY,2487.99,2498.0,2428.22,2498.0,TP,1.0666323672488268e-36,1.1681453644381854e-35
2024-01-19 13:15:00+00:00,ETH/USDT,BUY,2489.49,2498.0,2428.22,2498.0,TP,9.734862462577981e-37,1.265493989063965e-35
2024-01-19 13:30:00+00:00,ETH/USDT,BUY,2485.75,2498.0,2428.22,2498.0,TP,1.6167879053746067e-36,1.4271727796014258e-35
2024-01-19 13:45:00+00:00,ETH/USDT,BUY,2497.67,2498.0,2428.22,2498.0,TP,4.068829522836845e-38,1.4312416091242628e-35
2024-01-19 14:00:00+00:00,ETH/USDT,BUY,2492.39,2500.95,2428.22,2428.22,SL,-8.587449654745577e-36,5.724966436497051e-36
2024-01-19 14:15:00+00:00,ETH/USDT,BUY,2475.75,2500.95,2428.22,2428.22,SL,-3.43497986189823e-36,2.2899865745988204e-36
2024-01-19 14:30:00+00:00,ETH/USDT,BUY,2477.44,2500.95,2428.22,2428.22,SL,-1.3739919447592925e-36,9.15994629839528e-37
2024-01-19 14:45:00+00:00,ETH/USDT,BUY,2475.47,2500.95,2428.22,2428.22,SL,-5.495967779037168e-37,3.6639785193581116e-37
2024-01-19 15:00:00+00:00,ETH/USDT,BUY,2470.99,2500.95,2428.22,2428.22,SL,-2.198387111614867e-37,1.4655914077432445e-37
2024-01-19 15:15:00+00:00,ETH/USDT,BUY,2464.03,2500.95,2428.22,2428.22,SL,-8.793548446459467e-38,5.862365630972978e-38
2024-01-19 15:30:00+00:00,ETH/USDT,BUY,2466.78,2500.95,2428.22,2428.22,SL,-3.5174193785837864e-38,2.3449462523891913e-38
2024-01-19 15:45:00+00:00,ETH/USDT,BUY,2463.66,2500.95,2428.22,2428.22,SL,-1.406967751433515e-38,9.379785009556763e-39
2024-01-19 16:00:00+00:00,ETH/USDT,BUY,2457.28,2500.95,2415.55,2415.55,SL,-5.627871005734057e-39,3.751914003822706e-39
2024-01-19 16:15:00+00:00,ETH/USDT,BUY,2443.62,2500.95,2415.55,2415.55,SL,-2.2511484022936238e-39,1.500765601529082e-39
2024-01-19 16:30:00+00:00,ETH/USDT,BUY,2418.44,2500.95,2415.55,2500.95,TP,2.5708270543011e-38,2.720903614454008e-38
2024-01-19 16:45:00+00:00,ETH/USDT,BUY,2429.11,2500.95,2415.55,2500.95,TP,8.649102462936987e-38,1.1370006077390995e-37
2024-01-19 17:00:00+00:00,ETH/USDT,BUY,2432.04,2500.95,2415.55,2500.95,TP,2.8508445802050536e-37,3.987845187944153e-37
2024-01-19 17:15:00+00:00,ETH/USDT,BUY,2444.69,2500.95,2415.55,2500.95,TP,4.619550520392686e-37,8.607395708336839e-37
2024-01-19 17:30:00+00:00,ETH/USDT,BUY,2463.17,2500.95,2415.55,2500.95,TP,4.097279418659778e-37,1.2704675126996618e-36
2024-01-19 17:45:00+00:00,ETH/USDT,BUY,2471.78,2500.95,2415.55,2500.95,TP,3.95442333403329e-37,1.6659098461029907e-36
2024-01-19 18:00:00+00:00,ETH/USDT,BUY,2470.13,2505.16,2415.55,2505.16,TP,6.415187457931925e-37,2.3074285918961833e-36
2024-01-19 18:15:00+00:00,ETH/USDT,BUY,2485.52,2505.16,2415.55,2505.16,TP,3.886056670988213e-37,2.6960342589950046e-36
2024-01-19 18:30:00+00:00,ETH/USDT,BUY,2487.9,2505.16,2415.55,2505.16,TP,3.859036736164743e-37,3.081937932611479e-36
2024-01-19 19:00:00+00:00,ETH/USDT,BUY,2487.61,2505.16,2415.55,2415.55,SL,-1.8491627595668875e-36,1.2327751730445915e-36
2024-01-19 19:15:00+00:00,ETH/USDT,BUY,2489.36,2505.16,2415.55,2415.55,SL,-7.396651038267548e-37,4.9311006921783666e-37
2024-01-19 20:15:00+00:00,ETH/USDT,BUY,2491.99,2505.16,2415.55,2415.55,SL,-2.95866041530702e-37,1.9724402768713466e-37
2024-01-19 20:45:00+00:00,ETH/USDT,BUY,2485.05,2505.16,2415.55,2415.55,SL,-1.1834641661228083e-37,7.889761107485384e-38
2024-01-19 21:00:00+00:00,ETH/USDT,BUY,2486.46,2505.16,2415.55,2415.55,SL,-4.73385666449123e-38,3.1559044429941536e-38
2024-01-19 21:15:00+00:00,ETH/USDT,BUY,2484.29,2505.16,2415.55,2415.55,SL,-1.8935426657964922e-38,1.2623617771976614e-38
2024-01-19 21:30:00+00:00,ETH/USDT,BUY,2492.25,2505.16,2415.55,2415.55,SL,-7.574170663185968e-39,5.049447108790646e-39
2024-01-19 21:45:00+00:00,ETH/USDT,BUY,2489.24,2505.16,2415.55,2415.55,SL,-3.029668265274388e-39,2.0197788435162585e-39
2024-01-19 22:00:00+00:00,ETH/USDT,BUY,2487.43,2505.16,2415.55,2415.55,SL,-1.2118673061097552e-39,8.079115374065033e-40
2024-01-19 22:15:00+00:00,ETH/USDT,BUY,2487.86,2505.16,2415.55,2415.55,SL,-4.84746922443902e-40,3.231646149626013e-40
2024-01-19 22:30:00+00:00,ETH/USDT,BUY,2486.14,2505.16,2415.55,2415.55,SL,-1.938987689775608e-40,1.2926584598504049e-40
2024-01-19 22:45:00+00:00,ETH/USDT,BUY,2491.24,2505.16,2415.55,2415.55,SL,-7.75595075910243e-41,5.170633839401619e-41
2024-01-19 23:15:00+00:00,ETH/USDT,BUY,2492.44,2505.16,2415.55,2415.55,SL,-3.102380303640972e-41,2.0682535357606472e-41
2024-01-19 23:45:00+00:00,ETH/USDT,BUY,2492.46,2505.16,2415.55,2415.55,SL,-1.2409521214563884e-41,8.273014143042588e-42
2024-01-20 00:00:00+00:00,ETH/USDT,BUY,2485.7,2505.16,2415.55,2415.55,SL,-4.963808485825553e-42,3.309205657217035e-42
2024-01-20 00:15:00+00:00,ETH/USDT,BUY,2487.56,2505.16,2415.55,2415.55,SL,-1.985523394330221e-42,1.3236822628868139e-42
2024-01-20 00:30:00+00:00,ETH/USDT,BUY,2483.04,2505.16,2415.55,2415.55,SL,-7.942093577320884e-43,5.294729051547255e-43
2024-01-20 00:45:00+00:00,ETH/USDT,BUY,2476.46,2505.16,2415.55,2415.55,SL,-3.176837430928353e-43,2.117891620618902e-43
2024-01-20 01:00:00+00:00,ETH/USDT,BUY,2484.04,2505.16,2415.55,2415.55,SL,-1.2707349723713413e-43,8.471566482475608e-44
2024-01-20 01:15:00+00:00,ETH/USDT,BUY,2487.94,2505.16,2415.55,2415.55,SL,-5.082939889485365e-44,3.3886265929902424e-44
2024-01-20 01:30:00+00:00,ETH/USDT,BUY,2486.4,2505.16,2415.55,2415.55,SL,-2.0331759557941454e-44,1.355450637196097e-44
2024-01-20 01:45:00+00:00,ETH/USDT,BUY,2490.17,2505.16,2415.55,2415.55,SL,-8.132703823176582e-45,5.4218025487843885e-45
2024-01-20 02:00:00+00:00,ETH/USDT,BUY,2484.98,2505.16,2415.55,2415.55,SL,-3.253081529270633e-45,2.1687210195137557e-45
