ts,symbol,side,entry,tp,sl,exit,result,pnl,balance
2024-03-16 08:45:00+00:00,BTC/USDT,BUY,69082.8,70715.9,67420.0,67420.0,SL,-2.227657255015054e-136,1.4851048366767024e-136
2024-03-16 09:00:00+00:00,BTC/USDT,BUY,69092.7,70715.9,67420.0,67420.0,SL,-8.910629020060214e-137,5.94041934670681e-137
2024-03-16 09:15:00+00:00,BTC/USDT,BUY,69157.6,70715.9,67420.0,67420.0,SL,-3.564251608024086e-137,2.376167738682724e-137
2024-03-16 09:30:00+00:00,BTC/USDT,BUY,69067.7,70715.9,67420.0,67420.0,SL,-1.4257006432096344e-137,9.504670954730895e-138
2024-03-16 09:45:00+00:00,BTC/USDT,BUY,68995.0,70715.9,67420.0,67420.0,SL,-5.702802572838537e-138,3.801868381892358e-138
2024-03-16 10:00:00+00:00,BTC/USDT,BUY,68778.6,70715.9,67420.0,67420.0,SL,-2.2811210291354145e-138,1.5207473527569433e-138
2024-03-16 10:15:00+00:00,BTC/USDT,BUY,68644.9,70715.9,67420.0,67420.0,SL,-9.124484116541658e-139,6.082989411027774e-139
2024-03-16 10:30:00+00:00,BTC/USDT,BUY,68584.3,70715.9,67420.0,67420.0,SL,-3.649793646616665e-139,2.4331957644111093e-139
2024-03-16 10:45:00+00:00,BTC/USDT,BUY,68471.4,70715.9,67420.0,67420.0,SL,-1.4599174586466657e-139,9.732783057644436e-140
2024-03-16 11:00:00+00:00,BTC/USDT,BUY,68411.9,70715.9,67420.0,67420.0,SL,-5.839669834586662e-140,3.8931132230577736e-140
2024-03-16 11:15:00+00:00,BTC/USDT,BUY,67962.6,70715.9,67420.0,67420.0,SL,-2.335867933834664e-140,1.5572452892231096e-140
2024-03-16 11:30:00+00:00,BTC/USDT,BUY,68354.0,70715.9,67420.0,67420.0,SL,-9.343471735338658e-141,6.228981156892439e-141
2024-03-16 11:45:00+00:00,BTC/USDT,BUY,68300.1,70715.9,67420.0,67420.0,SL,-3.7373886941354634e-141,2.4915924627569754e-141
2024-03-16 12:00:00+00:00,BTC/USDT,BUY,68262.3,70715.9,67420.0,67420.0,SL,-1.494955477654185e-141,9.966369851027903e-142
2024-03-16 12:15:00+00:00,BTC/USDT,BUY,68329.4,70715.9,67420.0,67420.0,SL,-5.9798219106167424e-142,3.9865479404111604e-142
2024-03-16 12:30:00+00:00,BTC/USDT,BUY,68158.9,70715.9,67420.0,67420.0,SL,-2.3919287642466957e-142,1.5946191761644647e-142
2024-03-16 12:45:00+00:00,BTC/USDT,BUY,67931.0,70715.9,67420.0,67420.0,SL,-9.567715056986787e-143,6.378476704657859e-143
2024-03-16 13:00:00+00:00,BTC/USDT,BUY,68050.5,70715.9,67420.0,67420.0,SL,-3.827086022794716e-143,2.5513906818631433e-143
2024-03-16 13:15:00+00:00,BTC/USDT,BUY,68143.9,70715.9,67420.0,67420.0,SL,-1.5308344091178859e-143,1.0205562727452574e-143
2024-03-16 13:30:00+00:00,BTC/USDT,BUY,67950.0,70715.9,67420.0,67420.0,SL,-6.123337636471544e-144,4.08222509098103e-144
2024-03-16 13:45:00+00:00,BTC/USDT,BUY,67750.1,70715.9,67420.0,67420.0,SL,-2.449335054588618e-144,1.6328900363924118e-144
2024-03-16 14:00:00+00:00,BTC/USDT,BUY,68017.8,70097.6,67420.0,67420.0,SL,-9.797340218354471e-145,6.531560145569647e-145
2024-03-16 14:15:00+00:00,BTC/USDT,BUY,67932.7,70097.6,67420.0,67420.0,SL,-3.9189360873417886e-145,2.6126240582278584e-145
2024-03-16 14:30:00+00:00,BTC/USDT,BUY,68049.0,70097.6,67420.0,67420.0,SL,-1.5675744349367151e-145,1.0450496232911432e-145
2024-03-16 14:45:00+00:00,BTC/USDT,BUY,68237.0,70097.6,67420.0,67420.0,SL,-6.270297739746859e-146,4.180198493164574e-146
2024-03-16 15:00:00+00:00,BTC/USDT,BUY,68077.0,70097.6,67420.0,67420.0,SL,-2.508119095898744e-146,1.6720793972658296e-146
2024-03-16 15:15:00+00:00,BTC/USDT,BUY,68102.1,70097.6,67420.0,67420.0,SL,-1.0032476383594977e-146,6.688317589063319e-147
2024-03-16 15:30:00+00:00,BTC/USDT,BUY,68271.1,70097.6,67420.0,67420.0,SL,-4.012990553437991e-147,2.675327035625328e-147
2024-03-16 15:45:00+00:00,BTC/USDT,BUY,68431.8,70097.6,67420.0,67420.0,SL,-1.6051962213751966e-147,1.0701308142501313e-147
2024-03-16 16:00:00+00:00,BTC/USDT,BUY,68313.5,70097.6,67166.0,67166.0,SL,-6.420784885500789e-148,4.2805232570005244e-148
2024-03-16 16:15:00+00:00,BTC/USDT,BUY,68326.1,70097.6,67166.0,67166.0,SL,-2.568313954200315e-148,1.7122093028002096e-148
2024-03-16 16:30:00+00:00,BTC/USDT,BUY,68362.7,70097.6,67166.0,67166.0,SL,-1.0273255816801258e-148,6.848837211200838e-149
2024-03-16 16:45:00+00:00,BTC/USDT,BUY,68235.5,70097.6,67166.0,67166.0,SL,-4.109302326720502e-149,2.7395348844803354e-149
2024-03-16 17:00:00+00:00,BTC/USDT,BUY,68159.7,70097.6,67166.0,67166.0,SL,-1.6437209306882014e-149,1.095813953792134e-149
2024-03-16 17:15:00+00:00,BTC/USDT,BUY,67862.2,70097.6,67166.0,67166.0,SL,-6.574883722752805e-150,4.3832558151685357e-150
2024-03-16 17:30:00+00:00,BTC/USDT,BUY,67654.4,70097.6,67166.0,67166.0,SL,-2.6299534891011215e-150,1.7533023260674142e-150
2024-03-16 17:45:00+00:00,BTC/USDT,BUY,67325.9,70097.6,67166.0,67166.0,SL,-1.0519813956404485e-150,7.013209304269656e-151
2024-03-16 18:00:00+00:00,BTC/USDT,BUY,67118.4,70097.6,66700.0,66700.0,SL,-4.207925582561794e-151,2.805283721707862e-151
2024-03-16 18:15:00+00:00,BTC/USDT,BUY,67043.6,70097.6,66700.0,66700.0,SL,-1.6831702330247175e-151,1.1221134886831445e-151
2024-03-16 18:30:00+00:00,BTC/USDT,BUY,66984.5,70097.6,66700.0,66700.0,SL,-6.732680932098867e-152,4.488453954732578e-152
2024-03-16 18:45:00+00:00,BTC/USDT,BUY,67079.6,70097.6,66700.0,66700.0,SL,-2.693072372839547e-152,1.7953815818930311e-152
2024-03-16 19:00:00+00:00,BTC/USDT,BUY,67569.6,70097.6,66700.0,66700.0,SL,-1.0772289491358187e-152,7.181526327572124e-153
2024-03-16 19:15:00+00:00,BTC/USDT,BUY,67586.2,70097.6,66700.0,66700.0,SL,-4.3089157965432746e-153,2.8726105310288494e-153
2024-03-16 19:30:00+00:00,BTC/USDT,BUY,67445.9,70097.6,66700.0,66700.0,SL,-1.7235663186173098e-153,1.1490442124115395e-153
2024-03-16 19:45:00+00:00,BTC/USDT,BUY,66969.1,70097.6,66700.0,66700.0,SL,-6.894265274469237e-154,4.596176849646159e-154
2024-03-17 02:00:00+00:00,BTC/USDT,BUY,66175.2,69490.2,64750.0,64750.0,SL,-2.7577061097876952e-154,1.8384707398584635e-154
2024-03-17 02:15:00+00:00,BTC/USDT,BUY,66471.9,69490.2,64750.0,64750.0,SL,-1.1030824439150781e-154,7.353882959433854e-155
2024-03-17 02:30:00+00:00,BTC/USDT,BUY,66359.8,69490.2,64750.0,64750.0,SL,-4.412329775660312e-155,2.941553183773542e-155
2024-03-17 02:45:00+00:00,BTC/USDT,BUY,66402.9,69490.2,64750.0,64750.0,SL,-1.7649319102641253e-155,1.1766212735094168e-155
2024-03-17 03:00:00+00:00,BTC/USDT,BUY,66382.0,69490.2,64750.0,64750.0,SL,-7.059727641056501e-156,4.706485094037667e-156
2024-03-17 03:15:00+00:00,BTC/USDT,BUY,66320.9,69490.2,64750.0,64750.0,SL,-2.8238910564226e-156,1.8825940376150664e-156
2024-03-17 03:30:00+00:00,BTC/USDT,BUY,66383.2,69490.2,64750.0,64750.0,SL,-1.1295564225690398e-156,7.530376150460266e-157
2024-03-17 03:45:00+00:00,BTC/USDT,BUY,66574.4,69490.2,64750.0,64750.0,SL,-4.5182256902761603e-157,3.012150460184106e-157
2024-03-17 10:00:00+00:00,BTC/USDT,BUY,66699.9,68477.0,64559.8,68477.0,TP,1.5007408764431234e-157,4.5128913366272294e-157
2024-03-17 10:15:00+00:00,BTC/USDT,BUY,67110.5,68477.0,64559.8,68477.0,TP,1.4506290849181281e-157,5.963520421545357e-157
2024-03-17 10:30:00+00:00,BTC/USDT,BUY,66935.3,68477.0,64559.8,68477.0,TP,2.322195605277994e-157,8.28571602682335e-157
2024-03-17 10:45:00+00:00,BTC/USDT,BUY,67225.3,68477.0,64559.8,68477.0,TP,2.334548283798484e-157,1.0620264310621834e-156
2024-03-17 11:00:00+00:00,BTC/USDT,BUY,67478.1,68477.0,64559.8,68477.0,TP,2.1811154480101587e-157,1.2801379758631993e-156
2024-03-17 11:15:00+00:00,BTC/USDT,BUY,67130.7,68477.0,64559.8,68477.0,TP,4.0222095536301675e-157,1.682358931226216e-156
2024-03-17 11:30:00+00:00,BTC/USDT,BUY,67139.1,68477.0,64559.8,68477.0,TP,5.2359043478948754e-157,2.2059493660157034e-156
2024-03-17 11:45:00+00:00,BTC/USDT,BUY,67015.0,68477.0,64559.8,68477.0,TP,7.881471097543897e-157,2.994096475770093e-156
2024-03-17 12:00:00+00:00,BTC/USDT,BUY,67234.3,67785.0,64559.8,67785.0,TP,3.6990441485285064e-157,3.3640008906229437e-156
2024-03-17 12:15:00+00:00,BTC/USDT,BUY,66931.4,67785.0,64559.8,67785.0,TP,7.264744038376896e-157,4.090475294460633e-156
2024-03-17 12:30:00+00:00,BTC/USDT,BUY,66833.3,67785.0,64559.8,67785.0,TP,1.0273777007446244e-156,5.117852995205258e-156
2024-03-17 12:45:00+00:00,BTC/USDT,BUY,66640.6,67785.0,64559.8,67785.0,TP,1.6888324589714127e-156,6.80668545417667e-156
2024-03-17 13:00:00+00:00,BTC/USDT,BUY,67119.6,67785.0,64559.8,67785.0,TP,1.0616068055025655e-156,7.868292259679236e-156
2024-03-17 13:15:00+00:00,BTC/USDT,BUY,67007.0,67785.0,64559.8,67785.0,TP,1.5008658167776526e-156,9.369158076456887e-156
2024-03-17 13:30:00+00:00,BTC/USDT,BUY,67022.7,67785.0,64559.8,67785.0,TP,1.7399267209427416e-156,1.1109084797399628e-155
2024-03-17 13:45:00+00:00,BTC/USDT,BUY,67186.0,67785.0,64559.8,67785.0,TP,1.5202974168705473e-156,1.2629382214270175e-155
2024-03-17 14:00:00+00:00,BTC/USDT,BUY,67144.8,68199.0,64559.8,68199.0,TP,3.090265701419787e-156,1.5719647915689963e-155
2024-03-17 14:15:00+00:00,BTC/USDT,BUY,67346.8,68199.0,64559.8,68199.0,TP,2.8840223797095673e-156,1.860367029539953e-155
2024-03-17 14:30:00+00:00,BTC/USDT,BUY,67425.9,68199.0,64559.8,68199.0,TP,3.010885350554453e-156,2.161455564595398e-155
2024-03-17 14:45:00+00:00,BTC/USDT,BUY,67652.6,68199.0,64559.8,68199.0,TP,2.2911652622120643e-156,2.3905720908166044e-155
2024-03-17 15:00:00+00:00,BTC/USDT,BUY,67398.7,68199.0,64559.8,68199.0,TP,4.043484823587741e-156,2.7949205731753786e-155
2024-03-17 15:15:00+00:00,BTC/USDT,BUY,67440.5,68199.0,64559.8,68199.0,TP,4.4154835729236505e-156,3.2364689304677437e-155
2024-03-18 00:30:00+00:00,BTC/USDT,BUY,67540.1,68972.4,64559.8,68972.4,TP,9.332472131883853e-156,4.169716143656129e-155
2024-03-18 00:45:00+00:00,BTC/USDT,BUY,67360.8,68972.4,64559.8,68972.4,TP,1.4394675909566971e-155,5.6091837346128265e-155
2024-03-18 01:00:00+00:00,BTC/USDT,BUY,67520.0,68972.4,64559.8,68972.4,TP,1.6512624395956308e-155,7.260446174208457e-155
2024-03-18 01:15:00+00:00,BTC/USDT,BUY,67370.9,68972.4,64559.8,68972.4,TP,2.4817910173230863e-155,9.742237191531544e-155
2024-03-18 01:30:00+00:00,BTC/USDT,BUY,67506.0,68972.4,64559.8,68972.4,TP,2.909378172085089e-155,1.2651615363616633e-154
2024-03-18 01:45:00+00:00,BTC/USDT,BUY,67686.6,68972.4,64559.8,68972.4,TP,3.1215518167848476e-155,1.577316718040148e-154
2024-03-18 02:00:00+00:00,BTC/USDT,BUY,67822.8,68972.4,65333.0,68972.4,TP,4.369708327718543e-155,2.0142875508120022e-154
2024-03-18 02:15:00+00:00,BTC/USDT,BUY,67501.0,68972.4,65333.0,68972.4,TP,8.202461353131278e-155,2.83453368612513e-154
2024-03-18 02:30:00+00:00,BTC/USDT,BUY,67714.2,68972.4,65333.0,68972.4,TP,8.986419327774153e-155,3.733175618902545e-154
2024-03-18 02:45:00+00:00,BTC/USDT,BUY,67817.5,68972.4,65333.0,68972.4,TP,1.041202138604273e-154,4.774377757506818e-154
2024-03-18 04:00:00+00:00,BTC/USDT,BUY,67788.3,69044.4,66446.5,69044.4,TP,2.6816645854244713e-154,7.456042342931289e-154
2024-03-18 08:15:00+00:00,BTC/USDT,BUY,67580.8,69044.4,66814.6,66814.6,SL,-4.4736254057587735e-154,2.982416937172516e-154
2024-03-18 08:30:00+00:00,BTC/USDT,BUY,67825.5,69044.4,66814.6,66814.6,SL,-1.7894501623035093e-154,1.1929667748690066e-154
2024-03-18 09:00:00+00:00,BTC/USDT,BUY,67855.7,69044.4,66814.6,66814.6,SL,-7.157800649214039e-155,4.771867099476027e-155
2024-03-18 09:45:00+00:00,BTC/USDT,BUY,67899.2,69044.4,66814.6,66814.6,SL,-2.8631202596856162e-155,1.9087468397904105e-155
2024-03-18 10:00:00+00:00,BTC/USDT,BUY,67805.6,69044.4,66814.6,66814.6,SL,-1.1452481038742462e-155,7.634987359161643e-156
2024-03-18 10:15:00+00:00,BTC/USDT,BUY,67897.0,69044.4,66814.6,66814.6,SL,-4.580992415496986e-156,3.053994943664657e-156
2024-03-18 13:30:00+00:00,BTC/USDT,BUY,67682.1,69044.4,66814.6,66814.6,SL,-1.8323969661987945e-156,1.2215979774658628e-156
2024-03-18 13:45:00+00:00,BTC/USDT,BUY,67605.8,69044.4,66814.6,66814.6,SL,-7.329587864795177e-157,4.886391909863451e-157
2024-03-18 14:00:00+00:00,BTC/USDT,BUY,67794.0,69044.4,66658.0,66658.0,SL,-2.9318351459180705e-157,1.95455676394538e-157
2024-03-18 14:15:00+00:00,BTC/USDT,BUY,67424.5,69044.4,66658.0,66658.0,SL,-1.172734058367228e-157,7.818227055781521e-158
2024-03-18 14:30:00+00:00,BTC/USDT,BUY,66976.2,69044.4,66658.0,66658.0,SL,-4.690936233468913e-158,3.127290822312608e-158
2024-03-18 14:45:00+00:00,BTC/USDT,BUY,67045.2,69044.4,66658.0,66658.0,SL,-1.876374493387565e-158,1.2509163289250431e-158
2024-03-18 15:00:00+00:00,BTC/USDT,BUY,66793.6,69044.4,66658.0,66658.0,SL,-7.50549797355026e-159,5.003665315700171e-159
2024-03-18 15:15:00+00:00,BTC/USDT,BUY,67071.0,69044.4,66658.0,66658.0,SL,-3.0021991894201027e-159,2.0014661262800688e-159
2024-03-18 15:30:00+00:00,BTC/USDT,BUY,67387.9,69044.4,66658.0,66658.0,SL,-1.2008796757680413e-159,8.005864505120275e-160
2024-03-18 15:45:00+00:00,BTC/USDT,BUY,67509.2,69044.4,66658.0,66658.0,SL,-4.803518703072165e-160,3.20234580204811e-160
2024-03-18 16:00:00+00:00,BTC/USDT,BUY,67664.2,69044.4,66601.6,66601.6,SL,-1.9214074812288662e-160,1.2809383208192439e-160
2024-03-18 16:15:00+00:00,BTC/USDT,BUY,67864.3,69044.4,66601.6,66601.6,SL,-7.685629924915464e-161,5.123753283276975e-161
2024-03-18 16:30:00+00:00,BTC/USDT,BUY,67743.2,69044.4,66601.6,66601.6,SL,-3.074251969966185e-161,2.0495013133107896e-161
2024-03-18 16:45:00+00:00,BTC/USDT,BUY,67180.0,69044.4,66601.6,66601.6,SL,-1.2297007879864737e-161,8.198005253243159e-162
2024-03-18 17:00:00+00:00,BTC/USDT,BUY,67103.6,69044.4,66601.6,66601.6,SL,-4.918803151945895e-162,3.279202101297264e-162
2024-03-18 17:15:00+00:00,BTC/USDT,BUY,67120.0,69044.4,66601.6,66601.6,SL,-1.9675212607783584e-162,1.3116808405189056e-162
2024-03-18 17:30:00+00:00,BTC/USDT,BUY,67274.0,69044.4,66601.6,66601.6,SL,-7.870085043113434e-163,5.246723362075622e-163
2024-03-18 17:45:00+00:00,BTC/USDT,BUY,67432.2,69044.4,66601.6,66601.6,SL,-3.148034017245373e-163,2.098689344830249e-163
2024-03-18 18:00:00+00:00,BTC/USDT,BUY,67407.5,69044.4,66601.6,66601.6,SL,-1.2592136068981493e-163,8.394757379320997e-164
2024-03-18 18:15:00+00:00,BTC/USDT,BUY,67230.0,69044.4,66601.6,66601.6,SL,-5.036854427592598e-164,3.3579029517283988e-164
2024-03-18 18:30:00+00:00,BTC/USDT,BUY,67051.2,69044.4,66601.6,66601.6,SL,-2.0147417710370393e-164,1.3431611806913595e-164
2024-03-18 18:45:00+00:00,BTC/USDT,BUY,67054.0,69044.4,66601.6,66601.6,SL,-8.058967084148158e-165,5.372644722765437e-165
2024-03-18 19:00:00+00:00,BTC/USDT,BUY,67163.5,69044.4,66601.6,66601.6,SL,-3.223586833659262e-165,2.149057889106175e-165
2024-03-18 19:15:00+00:00,BTC/USDT,BUY,67386.7,69044.4,66601.6,66601.6,SL,-1.2894347334637051e-165,8.596231556424699e-166
2024-03-18 19:30:00+00:00,BTC/USDT,BUY,67212.0,69044.4,66601.6,66601.6,SL,-5.15773893385482e-166,3.438492622569879e-166
2024-03-18 19:45:00+00:00,BTC/USDT,BUY,66985.7,69044.4,66601.6,66601.6,SL,-2.0630955735419276e-166,1.3753970490279517e-166
2024-03-18 20:00:00+00:00,BTC/USDT,BUY,67174.3,69044.4,66601.6,66601.6,SL,-8.252382294167711e-167,5.501588196111806e-167
2024-03-18 20:15:00+00:00,BTC/USDT,BUY,67260.6,69044.4,66601.6,66601.6,SL,-3.3009529176670835e-167,2.2006352784447227e-167
2024-03-18 20:30:00+00:00,BTC/USDT,BUY,67275.0,69044.4,66601.6,66601.6,SL,-1.3203811670668337e-167,8.80254111377889e-168
2024-03-18 20:45:00+00:00,BTC/USDT,BUY,67412.0,69044.4,66601.6,66601.6,SL,-5.281524668267334e-168,3.5210164455115557e-168
2024-03-18 21:00:00+00:00,BTC/USDT,BUY,67577.9,69044.4,66601.6,66601.6,SL,-2.1126098673069333e-168,1.4084065782046224e-168
2024-03-18 21:15:00+00:00,BTC/USDT,BUY,67699.0,69044.4,66601.6,66601.6,SL,-8.450439469227735e-169,5.633626312818489e-169
2024-03-18 21:30:00+00:00,BTC/USDT,BUY,67592.6,69044.4,66601.6,66601.6,SL,-3.380175787691093e-169,2.2534505251273962e-169
2024-03-18 21:45:00+00:00,BTC/USDT,BUY,67673.9,69044.4,66601.6,66601.6,SL,-1.3520703150764377e-169,9.013802100509585e-170
2024-03-18 22:00:00+00:00,BTC/USDT,BUY,67612.2,69044.4,66601.6,66601.6,SL,-5.4082812603057516e-170,3.605520840203834e-170
2024-03-18 22:15:00+00:00,BTC/USDT,BUY,67454.0,69044.4,66601.6,66601.6,SL,-2.1633125041223004e-170,1.4422083360815333e-170
2024-03-18 22:30:00+00:00,BTC/USDT,BUY,67461.2,69044.4,66601.6,66601.6,SL,-8.6532500164892e-171,5.768833344326133e-171
2024-03-18 22:45:00+00:00,BTC/USDT,BUY,67740.4,69044.4,66601.6,66601.6,SL,-3.46130000659568e-171,2.3075333377304535e-171
2024-03-18 23:45:00+00:00,BTC/USDT,BUY,67660.0,69044.4,66601.6,66601.6,SL,-1.3845200026382723e-171,9.230133350921812e-172
2024-03-19 00:00:00+00:00,BTC/USDT,SELL,67938.3,65850.0,68783.4,65850.0,TP,1.368497513434877e-171,2.2915108485270583e-171
2024-03-19 00:15:00+00:00,BTC/USDT,SELL,67886.6,65850.0,68783.4,65850.0,TP,3.122362395702686e-171,5.413873244229744e-171
2024-03-20 18:00:00+00:00,BTC/USDT,SELL,64818.0,60800.0,66062.4,66062.4,SL,-3.248323946537847e-171,2.1655492976918973e-171
2024-03-20 18:15:00+00:00,BTC/USDT,SELL,64451.1,60800.0,66062.4,66062.4,SL,-1.2993295786151383e-171,8.66219719076759e-172
2024-03-20 18:30:00+00:00,BTC/USDT,SELL,64488.0,60800.0,66062.4,66062.4,SL,-5.197318314460554e-172,3.464878876307036e-172
2024-03-20 18:45:00+00:00,BTC/USDT,SELL,65455.4,60800.0,66062.4,66062.4,SL,-2.0789273257842222e-172,1.385951550522814e-172
2024-03-20 19:00:00+00:00,BTC/USDT,SELL,65629.9,60800.0,66062.4,66062.4,SL,-8.315709303136884e-173,5.543806202091257e-173
2024-03-20 19:15:00+00:00,BTC/USDT,SELL,65486.1,60800.0,66062.4,66062.4,SL,-3.3262837212547545e-173,2.2175224808365025e-173
2024-03-20 19:30:00+00:00,BTC/USDT,SELL,65684.9,60800.0,66062.4,66062.4,SL,-1.3305134885019018e-173,8.870089923346007e-174
2024-03-20 19:45:00+00:00,BTC/USDT,SELL,65821.6,60800.0,66062.4,66062.4,SL,-5.3220539540076045e-174,3.5480359693384024e-174
2024-03-21 16:00:00+00:00,BTC/USDT,SELL,66433.2,65715.0,68293.9,65715.0,TP,8.21690578764605e-175,4.369726548103007e-174
2024-03-21 16:15:00+00:00,BTC/USDT,SELL,66721.4,65715.0,68293.9,65715.0,TP,1.6779749944715448e-174,6.047701542574552e-174
2024-03-21 16:30:00+00:00,BTC/USDT,SELL,66600.4,65715.0,68293.9,65715.0,TP,1.8971248700781127e-174,7.944826412652665e-174
2024-03-21 16:45:00+00:00,BTC/USDT,SELL,66844.1,65715.0,68293.9,65715.0,TP,3.712444545120531e-174,1.1657270957773195e-173
2024-03-21 17:00:00+00:00,BTC/USDT,SELL,66712.0,65715.0,68293.9,65715.0,TP,4.408230284430085e-174,1.6065501242203281e-173
2024-03-21 17:15:00+00:00,BTC/USDT,SELL,66253.1,65715.0,68293.9,65715.0,TP,2.541605121059309e-174,1.860710636326259e-173
2024-03-21 17:30:00+00:00,BTC/USDT,SELL,66055.3,65715.0,68293.9,65715.0,TP,1.6971316792866092e-174,2.03042380425492e-173
2024-03-22 01:00:00+00:00,BTC/USDT,SELL,65916.4,64550.1,67774.3,64550.1,TP,8.95904422332787e-174,2.926328226587707e-173
2024-03-22 03:15:00+00:00,BTC/USDT,SELL,66037.7,64550.1,67774.3,64550.1,TP,1.5040444097219353e-173,4.4303726363096426e-173
2024-03-22 03:30:00+00:00,BTC/USDT,SELL,65885.4,64550.1,67774.3,64550.1,TP,1.8791497425795606e-173,6.309522378889203e-173
2024-03-22 03:45:00+00:00,BTC/USDT,SELL,66017.8,64550.1,67774.3,64550.1,TP,3.1632744647295344e-173,9.472796843618737e-173
2024-03-22 06:00:00+00:00,BTC/USDT,SELL,66576.5,64550.1,67774.3,64550.1,TP,9.615466116501407e-173,1.9088262960120142e-172
2024-03-22 06:15:00+00:00,BTC/USDT,SELL,66445.1,64550.1,67774.3,64550.1,TP,1.6328133452946687e-172,3.5416396413066826e-172
2024-03-22 06:30:00+00:00,BTC/USDT,SELL,66456.2,64550.1,67774.3,64550.1,TP,3.0729319415649647e-172,6.614571582871647e-172
2024-03-22 06:45:00+00:00,BTC/USDT,SELL,66486.8,64550.1,67774.3,64550.1,TP,5.969914152022159e-172,1.2584485734893806e-171
2024-03-22 07:00:00+00:00,BTC/USDT,SELL,66331.3,64550.1,67774.3,64550.1,TP,9.320368395423246e-172,2.190485413031705e-171
2024-03-22 07:15:00+00:00,BTC/USDT,SELL,66295.8,64550.1,67774.3,64550.1,TP,1.5518148334918323e-171,3.7423002465235374e-171
2024-03-22 07:30:00+00:00,BTC/USDT,SELL,66319.2,64550.1,67774.3,64550.1,TP,2.7299168577244557e-171,6.4722171042479935e-171
2024-03-22 07:45:00+00:00,BTC/USDT,SELL,66223.4,64550.1,67774.3,64550.1,TP,4.18981012852076e-171,1.0662027232768754e-170
2024-03-22 08:00:00+00:00,BTC/USDT,SELL,66338.7,64550.1,67448.3,64550.1,TP,1.031187918629961e-170,2.0973906419068367e-170
2024-03-22 08:15:00+00:00,BTC/USDT,SELL,66309.0,64550.1,67448.3,64550.1,TP,1.9428247520670214e-170,4.040215393973858e-170
2024-03-22 08:30:00+00:00,BTC/USDT,SELL,65980.7,64550.1,67448.3,64550.1,TP,2.3630139585523187e-170,6.403229352526177e-170
2024-03-22 09:00:00+00:00,BTC/USDT,SELL,66005.0,64550.1,67448.3,64550.1,TP,3.872815790891842e-170,1.027604514341802e-169
2024-03-22 09:15:00+00:00,BTC/USDT,SELL,65989.2,64550.1,67448.3,64550.1,TP,6.0811143441406884e-170,1.6357159487558707e-169
2024-03-23 11:45:00+00:00,BTC/USDT,SELL,64674.9,62294.0,64887.6,64887.6,SL,-9.814295692535224e-170,6.5428637950234825e-170
2024-03-23 12:15:00+00:00,BTC/USDT,SELL,64741.0,62294.0,64968.0,64968.0,SL,-3.92571827701409e-170,2.6171455180093927e-170
2024-03-23 12:30:00+00:00,BTC/USDT,SELL,64735.0,62294.0,64968.0,64968.0,SL,-1.5702873108056357e-170,1.046858207203757e-170
2024-03-23 12:45:00+00:00,BTC/USDT,SELL,64728.3,62294.0,64968.0,64968.0,SL,-6.2811492432225425e-171,4.187432828815028e-171
2024-03-23 14:15:00+00:00,BTC/USDT,SELL,64848.3,62294.0,65473.8,65473.8,SL,-2.512459697289017e-171,1.6749731315260108e-171
2024-03-23 14:30:00+00:00,BTC/USDT,SELL,65117.5,62294.0,65473.8,65473.8,SL,-1.0049838789156065e-171,6.699892526104043e-172
2024-03-23 14:45:00+00:00,BTC/USDT,SELL,65280.0,62294.0,65473.8,65473.8,SL,-4.019935515662426e-172,2.6799570104416174e-172
2024-03-23 15:00:00+00:00,BTC/USDT,SELL,65111.1,62294.0,65473.8,65473.8,SL,-1.6079742062649705e-172,1.0719828041766469e-172
2024-03-23 15:15:00+00:00,BTC/USDT,SELL,64865.9,62294.0,65473.8,65473.8,SL,-6.431896825059882e-173,4.287931216706587e-173
2024-03-23 15:30:00+00:00,BTC/USDT,SELL,64899.9,62294.0,65473.8,65473.8,SL,-2.5727587300239522e-173,1.7151724866826347e-173
2024-03-23 15:45:00+00:00,BTC/USDT,SELL,65147.5,62294.0,65473.8,65473.8,SL,-1.0291034920095808e-173,6.860689946730539e-174
2024-03-23 16:00:00+00:00,BTC/USDT,SELL,65182.7,62582.0,66050.0,66050.0,SL,-4.116413968038323e-174,2.744275978692216e-174
2024-03-23 16:15:00+00:00,BTC/USDT,SELL,65305.5,62582.0,66050.0,66050.0,SL,-1.6465655872153295e-174,1.0977103914768865e-174
2024-03-23 16:30:00+00:00,BTC/USDT,SELL,65752.4,62582.0,66050.0,66050.0,SL,-6.586262348861319e-175,4.390841565907546e-175
2024-03-23 16:45:00+00:00,BTC/USDT,SELL,65697.2,62582.0,66050.0,66050.0,SL,-2.6345049395445276e-175,1.7563366263630182e-175
2024-03-23 17:00:00+00:00,BTC/USDT,SELL,65561.6,62582.0,66050.0,66050.0,SL,-1.053801975817811e-175,7.025346505452073e-176
2024-03-23 17:15:00+00:00,BTC/USDT,SELL,65714.7,62582.0,66050.0,66050.0,SL,-4.215207903271243e-176,2.8101386021808293e-176
2024-03-23 17:30:00+00:00,BTC/USDT,SELL,65682.1,62582.0,66050.0,66050.0,SL,-1.6860831613084975e-176,1.1240554408723318e-176
2024-03-23 17:45:00+00:00,BTC/USDT,SELL,65701.1,62582.0,66050.0,66050.0,SL,-6.744332645233991e-177,4.496221763489327e-177
