date,entry_time,direction,entry,sl,tp,exit_price,result,position_size,pnl_usd,account_balance
2025-01-01,2025-01-01 14:00:00+00:00,long,104.51,104.11578,105.69266000000002,104.11578,loss,101.46618639338331,-40.0,1960.0
2025-01-03,2025-01-03 14:00:00+00:00,long,108.24,107.59230000000001,110.18309999999995,110.18309999999995,win,60.52184653389044,117.60000000000001,2077.6
2025-01-04,2025-01-04 14:00:00+00:00,long,112.04,111.7881,112.79570000000002,111.7881,loss,164.95434696307652,-41.552,2036.048
2025-01-05,2025-01-05 14:00:00+00:00,short,112.04,112.26214999999999,111.37355000000005,111.37355000000005,win,183.30389376548618,122.16288,2158.21088
2025-01-06,2025-01-06 14:00:00+00:00,long,112.71,112.54733999999999,113.19798,112.54733999999999,loss,265.36467232263215,-43.1642176,2115.0466624
2025-01-07,2025-01-07 14:00:00+00:00,long,111.18,111.00888,111.69336000000001,111.00888,loss,247.20040467507903,-42.300933248,2072.745729152
2025-01-08,2025-01-08 14:00:00+00:00,long,102.83,102.07782,105.08653999999999,102.07782,loss,55.11302425355665,-41.45491458304,2031.29081456896
2025-01-10,2025-01-10 14:00:00+00:00,short,103.89,104.10399999999998,103.24800000000005,104.10399999999998,loss,189.84026304384187,-40.6258162913792,1990.664998277581
2025-01-11,2025-01-11 14:00:00+00:00,short,102.97,103.11300999999999,102.54097000000003,103.11300999999999,loss,278.3952168768233,-39.81329996555162,1950.8516983120294
2025-01-12,2025-01-12 14:00:00+00:00,long,102.83,102.66722999999999,103.31831000000003,102.66722999999999,loss,239.70654276733083,-39.01703396624059,1911.8346643457887
2025-01-13,2025-01-13 14:00:00+00:00,long,95.31,94.79511,96.85467000000003,94.79511,loss,74.26186814060316,-38.236693286915774,1873.5979710588729
2025-01-14,2025-01-14 14:00:00+00:00,short,99.68,99.91981999999999,98.96054000000007,99.91981999999999,loss,156.25035201893306,-37.47195942117746,1836.1260116376955
2025-01-15,2025-01-15 14:00:00+00:00,long,104.54,103.82607,106.68179000000002,103.82607,loss,51.43714402357887,-36.72252023275391,1799.4034914049416
2025-01-17,2025-01-17 14:00:00+00:00,short,134.24,134.91477999999998,132.2156600000001,134.91477999999998,loss,53.3330416255675,-35.98806982809884,1763.4154215768428
2025-01-18,2025-01-18 14:00:00+00:00,long,129.72,129.3705,130.76850000000002,129.3705,loss,100.91075373830111,-35.26830843153686,1728.147113145306
2025-01-19,2025-01-19 14:00:00+00:00,long,119.44,118.4814,122.31580000000001,122.31580000000001,win,36.055646007621505,103.68882678871837,1831.8359399340245
2025-01-20,2025-01-20 14:00:00+00:00,short,119.85,120.67054999999998,117.38835000000005,120.67054999999998,loss,44.64897787908263,-36.63671879868049,1795.199221135344
2025-01-22,2025-01-22 14:00:00+00:00,long,114.89,114.4854,116.1038,116.1038,win,88.73945729784157,107.71195326812065,1902.9111744034647
2025-01-23,2025-01-23 14:00:00+00:00,long,113.11,112.92696000000001,113.65911999999997,112.92696000000001,loss,207.92298671367527,-38.058223488069295,1864.8529509153955
2025-01-24,2025-01-24 14:00:00+00:00,short,119.51,119.88976999999998,118.37069000000007,119.88976999999998,loss,98.20959796274046,-37.29705901830791,1827.5558918970876
2025-01-27,2025-01-27 14:00:00+00:00,long,110.31,109.70019,112.13942999999999,112.13942999999999,win,59.93853468775848,109.65335351382527,1937.209245410913
2025-01-28,2025-01-28 14:00:00+00:00,short,113.91,114.61449999999999,111.79650000000001,114.61449999999999,loss,54.99529440485235,-38.74418490821826,1898.4650605026945
2025-01-29,2025-01-29 14:00:00+00:00,short,111.83,112.31219999999999,110.38340000000002,112.31219999999999,loss,78.74181088771162,-37.96930121005389,1860.4957592926407
2025-01-30,2025-01-30 14:00:00+00:00,short,133.49,134.11397999999997,131.61806000000013,131.61806000000013,win,59.63318565635946,111.62974555755845,1972.1255048501991
2025-01-31,2025-01-31 14:00:00+00:00,short,129.51,130.06993999999997,127.83018000000004,130.06993999999997,loss,70.44060095189693,-39.44251009700398,1932.682994753195
2025-02-04,2025-02-04 14:00:00+00:00,long,103.42,102.36753,106.57741,102.36753,loss,36.726614435626594,-38.6536598950639,1894.0293348581313
2025-02-05,2025-02-05 14:00:00+00:00,short,105.0,105.72561999999999,102.82314000000002,105.72561999999999,loss,52.20444130145673,-37.88058669716263,1856.1487481609686
2025-02-06,2025-02-06 14:00:00+00:00,short,106.13,106.75665,104.25005,104.25005,win,59.24036537655708,111.36892488965812,1967.5176730506266
2025-02-08,2025-02-08 14:00:00+00:00,long,102.88,102.41748,104.26755999999999,102.41748,loss,85.07816626527008,-39.35035346101253,1928.1673195896142
2025-02-10,2025-02-10 14:00:00+00:00,short,117.85,118.80868999999998,114.97393000000002,118.80868999999998,loss,40.22504291459459,-38.56334639179229,1889.603973197822
2025-02-13,2025-02-13 14:00:00+00:00,long,120.74,120.16971000000001,122.45086999999995,120.16971000000001,loss,66.26817840740217,-37.79207946395644,1851.8118937338654
2025-02-14,2025-02-14 14:00:00+00:00,short,129.75,129.98986,129.03042000000002,129.03042000000002,win,154.407728986402,111.10871362403194,1962.9206073578973
2025-02-15,2025-02-15 14:00:00+00:00,short,131.13,131.97184,128.60448000000002,131.97184,loss,46.63405415180841,-39.25841214715795,1923.6621952107394
2025-02-16,2025-02-16 14:00:00+00:00,long,128.23,127.66221,129.93336999999997,127.66221,loss,67.7596363166234,-38.47324390421479,1885.1889513065246
2025-02-17,2025-02-17 14:00:00+00:00,long,123.66,123.00686999999999,125.61939000000001,125.61939000000001,win,57.72783217143637,113.11133707839147,1998.300288384916
2025-02-18,2025-02-18 14:00:00+00:00,long,127.41,126.76311,129.35066999999998,126.76311,loss,61.78176470141504,-39.96600576769832,1958.3342826172177
2025-02-19,2025-02-19 14:00:00+00:00,short,135.84,136.78664999999998,133.00005000000007,136.78664999999998,loss,41.37398790719412,-39.166685652344356,1919.1675969648734
2025-02-20,2025-02-20 14:00:00+00:00,long,128.86,128.09178,131.16466000000005,128.09178,loss,49.964010230528736,-38.38335193929747,1880.784245025576
2025-02-22,2025-02-22 14:00:00+00:00,long,127.74,126.95291999999999,130.10124000000002,127.69,session_close,47.791437846866096,-2.389571892343169,1878.3946731332328
2025-02-23,2025-02-23 14:00:00+00:00,short,128.57,128.99886999999998,127.28339000000003,128.99886999999998,loss,87.59739189653182,-37.56789346266466,1840.8267796705682
2025-02-25,2025-02-25 14:00:00+00:00,long,111.46,111.14874,112.39377999999996,111.14874,loss,118.28225789826041,-36.816535593411366,1804.0102440771568
2025-02-26,2025-02-26 14:00:00+00:00,short,121.94,122.78265999999998,119.41202000000006,122.78265999999998,loss,42.817037573332016,-36.08020488154314,1767.9300391956137
2025-02-27,2025-02-27 14:00:00+00:00,short,130.26,130.72059,128.87823,130.72059,loss,76.76806006190442,-35.35860078391227,1732.5714384117014
2025-02-28,2025-02-28 14:00:00+00:00,long,121.08,120.3795,123.18150000000001,123.18150000000001,win,49.46670773480909,103.95428630470208,1836.5257247164034
2025-03-01,2025-03-01 14:00:00+00:00,long,123.81,123.48639,124.78083000000001,124.78083000000001,win,113.50240874610742,110.1915434829842,1946.7172681993875
