date,entry_time,direction,entry,sl,tp,exit_price,result,position_size,pnl_usd,account_balance
2025-03-03,2025-03-03 14:00:00+00:00,long,16.737,16.612371,17.110886999999995,16.612371,loss,452.76725744918735,-56.427930528634214,2764.9685959030767
2025-03-05,2025-03-05 14:00:00+00:00,short,15.765,15.845829999999998,15.52251000000001,15.845829999999998,loss,684.1441533844308,-55.29937191806153,2709.669223985015
2025-03-06,2025-03-06 14:00:00+00:00,short,16.811,16.860844,16.661468,16.860844,loss,1087.2599406087004,-54.193384479700306,2655.4758395053145
2025-03-07,2025-03-07 14:00:00+00:00,short,17.062,17.109091999999997,16.920724000000014,17.109091999999997,loss,1127.7821453773709,-53.10951679010629,2602.3663227152083
2025-03-08,2025-03-08 14:00:00+00:00,long,15.5,15.450534,15.648398000000002,15.450534,loss,1052.1838526321808,-52.04732645430417,2550.318996260904
2025-03-09,2025-03-09 14:00:00+00:00,long,14.459,14.348637,14.790088999999998,14.348637,loss,462.1692045814113,-51.006379925218084,2499.312616335686
2025-03-10,2025-03-10 14:00:00+00:00,short,13.544,13.753739999999999,12.914780000000006,13.257,session_close,238.32484183615017,68.3992296069753,2567.7118459426615
2025-03-11,2025-03-11 14:00:00+00:00,short,12.693,12.978965999999998,11.835102000000004,12.978965999999998,loss,179.5816178106961,-51.354236918853225,2516.3576090238084
2025-03-13,2025-03-13 14:00:00+00:00,long,13.071,12.968019,13.379942999999999,12.968019,loss,488.70327711399466,-50.32715218047617,2466.030456843332
2025-03-14,2025-03-14 14:00:00+00:00,short,14.129,14.194179999999998,13.933460000000006,14.194179999999998,loss,756.683171783801,-49.32060913686664,2416.7098477064656
2025-03-15,2025-03-15 14:00:00+00:00,short,13.949,14.051036999999999,13.642889000000002,14.051036999999999,loss,473.6928462629209,-48.33419695412931,2368.3756507523362
2025-03-16,2025-03-16 14:00:00+00:00,short,13.421,13.453439999999999,13.323680000000001,13.453439999999999,loss,1460.1576145205815,-47.367513015046725,2321.0081377372894
2025-03-17,2025-03-17 14:00:00+00:00,short,13.621,13.665651999999998,13.487044000000008,13.665651999999998,loss,1039.5987358852553,-46.420162754745796,2274.5879749825435
2025-03-18,2025-03-18 14:00:00+00:00,short,13.603,13.621607999999998,13.547176000000004,13.547176000000004,win,2444.742019542897,136.4752784989526,2411.0632534814963
2025-03-19,2025-03-19 14:00:00+00:00,short,14.523,14.551537,14.437389,14.437389,win,1689.7804628948338,144.66379520888978,2555.7270486903863
2025-03-20,2025-03-20 14:00:00+00:00,long,14.644,14.560424999999999,14.894725000000005,14.560424999999999,loss,611.6008492229352,-51.11454097380773,2504.6125077165784
2025-03-21,2025-03-21 14:00:00+00:00,long,13.973,13.937049,14.080853000000003,13.937049,loss,1393.347894476664,-50.092250154331566,2454.520257562247
2025-03-22,2025-03-22 14:00:00+00:00,short,14.239,14.270255999999998,14.145232000000009,14.145232000000009,win,1570.591411289007,147.27121545373484,2601.791473015982
2025-03-24,2025-03-24 14:00:00+00:00,short,15.216,15.238223,15.149330999999998,15.149330999999998,win,2341.530372151324,156.10748838095893,2757.8989613969406
2025-03-25,2025-03-25 14:00:00+00:00,short,15.345,15.400384999999998,15.178845000000008,15.400384999999998,loss,995.9010423028118,-55.15797922793882,2702.7409821690017
2025-03-26,2025-03-26 14:00:00+00:00,short,15.598,15.648632999999997,15.446101000000013,15.446101000000013,win,1067.580819690407,162.1644589301401,2864.9054410991416
2025-03-28,2025-03-28 14:00:00+00:00,long,14.241,14.204780999999999,14.349657000000002,14.204780999999999,loss,1581.9903592584399,-57.298108821982844,2807.607332277159
2025-03-29,2025-03-29 14:00:00+00:00,long,13.815,13.777209000000001,13.928372999999995,13.777209000000001,loss,1485.8603012766346,-56.15214664554318,2751.4551856316157
2025-03-30,2025-03-30 14:00:00+00:00,short,13.502,13.525511999999999,13.431464000000005,13.525511999999999,loss,2340.4688547395376,-55.02910371263232,2696.4260819189835
2025-03-31,2025-03-31 14:00:00+00:00,long,13.397,13.282703999999999,13.739888000000004,13.559,session_close,471.8320994468666,76.43680011039193,2772.8628820293757
2025-04-01,2025-04-01 14:00:00+00:00,short,13.899,14.029015,13.508954999999998,14.029015,loss,426.5450728038105,-55.457257640587514,2717.405624388788
2025-04-02,2025-04-02 14:00:00+00:00,long,13.642,13.49649,14.078529999999999,13.49649,loss,373.50087614442884,-54.34811248777577,2663.0575119010123
2025-04-03,2025-04-03 14:00:00+00:00,long,12.461,12.448539,12.498383,12.498383,win,4274.22760918225,159.78345071406073,2822.840962615073
2025-04-06,2025-04-06 14:00:00+00:00,long,12.134,12.043944,12.404168000000002,12.123,session_close,626.9079156558263,-6.895987072214722,2815.944975542858
2025-04-07,2025-04-07 14:00:00+00:00,long,11.212,11.128860000000001,11.461419999999995,11.461419999999995,win,677.3983583216047,168.9566985325715,2984.9016740754296
2025-04-09,2025-04-09 14:00:00+00:00,short,11.448,11.499487999999998,11.293536000000008,11.293536000000008,win,1159.4552804830585,179.0941004445258,3163.9957745199554
2025-04-11,2025-04-11 14:00:00+00:00,short,12.536,12.604591999999998,12.330224000000003,12.604591999999998,loss,922.5553343013785,-63.27991549039911,3100.715859029556
2025-04-12,2025-04-12 14:00:00+00:00,short,13.053,13.081067999999998,12.968796000000008,13.081067999999998,loss,2209.43128048299,-62.01431718059113,3038.701541848965
2025-04-13,2025-04-13 14:00:00+00:00,long,12.665,12.584403,12.906790999999997,12.796,session_close,754.0483000233253,98.78032730305578,3137.481869152021
2025-04-14,2025-04-14 14:00:00+00:00,long,12.984,12.904083,13.223751,13.223751,win,785.185096825962,188.24891214912125,3325.730781301142
2025-04-15,2025-04-15 14:00:00+00:00,short,12.592,12.649636999999998,12.419089000000007,12.649636999999998,loss,1154.0263307601926,-66.51461562602285,3259.216165675119
2025-04-16,2025-04-16 14:00:00+00:00,long,12.132,12.065921999999999,12.330234000000003,12.330234000000003,win,986.4754277293719,195.55296994050718,3454.7691356156265
2025-04-17,2025-04-17 14:00:00+00:00,short,12.419,12.490477999999998,12.204566000000009,12.204566000000009,win,966.6664248064463,207.28614813693758,3662.0552837525643
2025-04-18,2025-04-18 14:00:00+00:00,short,12.628,12.647634999999998,12.569095000000008,12.569095000000008,win,3730.130159157676,219.72331702515388,3881.778600777718
2025-04-19,2025-04-19 14:00:00+00:00,short,12.749,12.787774999999998,12.632675000000008,12.787774999999998,loss,2002.2068862813474,-77.63557201555436,3804.143028762164
